cbo,rfc,loc,moa,max_cc,bug,Voting_Prediction,Voting_Pred_Prob,RandomForest_Prediction,RandomForest_Pred_Prob,AdaBoost_Prediction,AdaBoost_Pred_Prob,selectedEnsemble
2,11,39,0,3,False,False,0.0914449523962792,False,0.0,False,0.02702226073287069,Voting
40,55,474,1,1,True,False,0.41484068014653097,False,0.1,False,0.2051454920725934,Voting
2,20,112,0,1,False,False,0.0991043177337023,False,0.0,False,0.12040059820574525,Voting
0,28,404,0,6,False,False,0.11281346911545855,False,0.0,False,0.017683329032821028,Voting
35,1,1,0,1,False,False,0.1786470333067883,False,0.0,False,0.025887257894719073,Voting
31,87,573,7,21,False,True,0.9667598811153572,True,0.7,True,0.6139977742292088,Voting
16,73,616,5,3,False,True,0.5066693101595662,True,0.6,True,0.6625471023409697,Voting
0,8,20,0,0,False,False,0.08095594873063383,False,0.0,False,0.10102326612974112,Voting
3,4,4,0,1,False,False,0.08094748825330454,False,0.0,False,0.04942494472352972,Voting
11,29,243,0,7,False,False,0.13657985845800588,False,0.2,False,0.1281594472636786,Voting
14,45,293,3,8,False,True,0.5751087341859726,True,0.8,True,0.5832959914665423,Voting
0,4,10,0,1,False,False,0.0777270739253445,False,0.0,False,0.10461684068363876,Voting
9,43,1050,6,4,False,False,0.495891703298915,False,0.4,False,0.3771437718328765,Voting
12,49,287,2,5,False,False,0.1980507287412876,True,0.9,True,0.6333283401086167,Voting
12,11,11,0,1,False,False,0.10132613233124804,False,0.0,False,0.05171370982102745,Voting
19,36,128,0,6,False,False,0.4999839062685583,False,0.3,False,0.21187361120573364,Voting
22,31,31,0,1,False,False,0.15368325864821458,False,0.0,False,0.08968441943307832,Voting
16,76,586,1,6,False,True,0.6016527183253386,True,1.0,True,0.645647019570117,Voting
0,9,45,0,1,False,False,0.08325178722627542,False,0.0,False,0.033639417399301895,Voting
5,8,8,0,1,False,False,0.08818380840281162,False,0.0,False,0.06378969343705829,Voting
0,6,10,0,1,False,False,0.08015075960373648,False,0.0,False,0.10313677495228328,Voting
29,164,2168,5,62,False,True,0.9942114626113052,False,0.3,True,0.5370402745851047,RandomForest
19,112,954,1,6,False,True,0.5271413162365606,True,0.7,True,0.5654014747141324,Voting
3,21,387,1,14,False,False,0.14677979055581974,False,0.0,False,0.05960541845262792,Voting
0,2,2,0,1,False,False,0.07550596547668388,False,0.0,False,0.092370974727014,Voting
10,61,301,1,2,False,False,0.19308645573694627,False,0.0,False,0.15496946058052852,Voting
9,83,995,1,23,True,True,0.5596712983403891,True,0.8,False,0.4221677546105202,Voting
0,11,13,0,1,False,False,0.08642264475451396,False,0.0,False,0.0644546616349735,Voting
8,16,79,0,1,False,False,0.1015230226472804,False,0.0,False,0.028208732241529293,Voting
8,70,646,0,5,False,True,0.5358350390757406,True,0.7,True,0.5317658509676916,Voting
6,8,22,0,1,False,False,0.08908778807530658,False,0.0,False,0.11968837408059654,Voting
6,33,323,4,11,False,True,0.5986337500514842,True,0.6,False,0.4356988706247965,AdaBoost
6,66,745,3,2,False,True,0.5821313739234157,False,0.2,False,0.3496166687015567,Voting
0,5,5,0,1,False,False,0.07902147919810333,False,0.0,False,0.058790909555964124,Voting
7,19,108,1,1,False,False,0.44719010733087416,False,0.0,False,0.4395861695463512,Voting
0,14,95,0,2,False,False,0.42379249213937387,False,0.3,False,0.2623701073631779,Voting
1,9,32,0,1,False,False,0.08455372507401998,False,0.0,False,0.047307352179801684,Voting
12,17,17,0,1,False,False,0.11001064314244004,False,0.0,False,0.06731327344691013,Voting
11,75,876,1,4,False,False,0.24765140900655325,True,0.8,False,0.4644594570818061,Voting
16,74,865,7,7,False,True,0.5922300964382826,False,0.4,False,0.496356793229353,Voting
0,4,6,0,1,False,False,0.07779856792852742,False,0.0,False,0.06886389926118891,Voting
5,19,116,0,1,False,False,0.10125449540409864,False,0.1,False,0.06877745127350858,Voting
6,7,17,0,1,False,False,0.08787549688996593,False,0.0,False,0.11108776062591877,Voting
1,10,142,0,2,False,False,0.08540945318458508,False,0.1,False,0.05258562285009403,Voting
0,2,5,0,0,False,False,0.07404923480951839,False,0.0,False,0.16836513487239665,Voting
4,7,17,0,1,False,False,0.08556868578063805,False,0.0,False,0.04012818832491969,Voting
5,2,2,0,1,False,False,0.08071801100899656,False,0.0,False,0.01837507667963664,Voting
27,35,315,0,7,False,False,0.20086852763257246,False,0.1,False,0.06646126223638271,Voting
0,1,1,0,1,False,False,0.07436473326951455,False,0.0,False,0.08413738512762968,Voting
17,212,2334,5,9,True,True,0.9904139358692272,True,0.8,True,0.7234444220437382,Voting
18,4,134,20,1,False,True,0.6097028991946069,False,0.0,False,0.1725832084142732,Voting
9,10,63,0,3,False,False,0.09825604609840828,False,0.2,False,0.07105409281076283,Voting
3,4,11,0,1,False,False,0.08081848888660023,False,0.0,False,0.22282818182064684,Voting
0,4,24,0,0,False,False,0.07604731233813515,False,0.45,False,0.30934186822026866,Voting
26,30,34,0,1,False,False,0.1655143121639416,False,0.0,False,0.12508220072518794,Voting
4,22,141,0,1,False,False,0.10389873613813094,False,0.0,False,0.14433942271044856,Voting
59,210,1597,11,19,True,True,0.9984617045428816,True,0.8,True,0.5580040205932654,Voting
0,4,4,0,1,False,False,0.07783438657915177,False,0.0,False,0.0585148684066908,Voting
11,79,737,2,2,False,True,0.6049788652199177,False,0.1,False,0.3459712209208797,Voting
2,1,1,0,1,False,False,0.07635718689971327,False,0.0,False,0.01748254094303081,Voting
7,21,359,3,1,False,False,0.14085207604111827,False,0.3,False,0.10583040640040056,Voting
3,24,149,1,1,False,False,0.11141655885730806,False,0.1,False,0.03160216388393257,Voting
2,25,164,0,1,False,False,0.10714746622976604,False,0.2,False,0.4135062582028808,Voting
17,6,6,0,1,False,False,0.10647232810715214,False,0.0,False,0.03218138134530258,Voting
6,34,287,2,4,False,False,0.14221698993576082,False,0.0,False,0.042632772419638136,Voting
0,7,44,0,1,False,False,0.08186307081456687,False,0.0,False,0.04431669767668568,Voting
1,13,50,0,1,False,False,0.09055617007552227,False,0.0,False,0.0598349689777361,Voting
0,33,201,0,5,False,False,0.12346517613137435,False,0.0,False,0.05385384688377407,Voting
2,10,83,2,3,False,False,0.09922672962996616,False,0.0,False,0.0938844665980078,Voting
1,2,32,0,0,False,False,0.07592531530037963,False,0.0,False,0.21281939811453532,Voting
2,11,124,0,3,False,False,0.0916432314922735,False,0.1,False,0.2853383934869691,Voting
18,81,711,2,6,False,True,0.6600736242198779,True,0.9,True,0.6711609508750614,Voting
33,78,696,4,18,False,True,0.9303182365486432,True,0.8,True,0.5760344298860245,Voting
4,7,47,2,2,False,False,0.09674672389864733,False,0.0,False,0.026464848050467404,Voting
0,39,312,0,6,False,False,0.1340892085729635,False,0.1,False,0.017482690873162943,Voting
12,6,6,0,1,False,False,0.09756793079853926,False,0.0,False,0.03596455103458552,Voting
3,14,577,0,6,False,False,0.09860049590039063,False,0.0,False,0.1803084716435391,Voting
16,40,379,1,9,False,False,0.1838633135212809,False,0.3,False,0.224245990181312,Voting
4,6,29,0,1,False,False,0.0858026705569343,False,0.0,False,0.06440354807383505,Voting
0,19,157,3,5,False,False,0.1192857123895066,False,0.0,False,0.014136407541688331,Voting
0,2,5,0,0,False,False,0.07506895351560937,False,0.0,False,0.11189000252422956,Voting
5,16,747,0,11,False,False,0.11928559840424065,False,0.1,False,0.21243422927156985,Voting
17,159,2409,3,22,False,True,0.9733765775226112,True,0.7,False,0.3246662086876897,AdaBoost
5,51,555,0,7,False,False,0.1648626129623754,False,0.4,False,0.3581439731580502,Voting
3,11,71,0,8,False,False,0.10308121821270293,False,0.1,False,0.18322374018668086,Voting
14,56,290,3,6,True,False,0.22641208941283744,False,0.1,False,0.3725869585324524,Voting
6,21,142,2,1,False,False,0.11674950738073105,False,0.0,False,0.1136785010134698,Voting
2,5,16,0,1,False,False,0.08220250911519712,False,0.0,False,0.07444641296130926,Voting
21,136,1275,3,12,True,True,0.6270069661202474,True,0.9,True,0.5803393413285731,Voting
10,43,257,3,3,False,False,0.1743471592774304,False,0.5,False,0.42906125763790737,Voting
0,5,28,0,1,False,False,0.07965805638018797,False,0.0,False,0.03879775841272153,Voting
0,1,1,0,1,False,False,0.0753549226573213,False,0.0,False,0.055124464266267915,Voting
8,22,117,0,1,False,False,0.1123887068691059,False,0.4,False,0.2423097849924266,Voting
18,50,259,3,3,False,False,0.21675864649840856,False,0.3,False,0.3821536202372141,Voting
8,11,85,0,1,False,False,0.4304806593332433,False,0.0,False,0.21890234106767228,Voting
0,2,2,0,1,False,False,0.07647240025377569,False,0.0,False,0.07663595688136525,Voting
0,17,23,0,1,False,False,0.094858262284189,False,0.0,False,0.04726998119848272,Voting
5,9,9,0,1,False,False,0.09116845253885536,False,0.0,False,0.040101718704791005,Voting
4,8,27,0,1,False,False,0.08833144700188142,False,0.0,False,0.07800626973784862,Voting
7,9,55,0,1,True,False,0.09339646101979726,False,0.0,False,0.045794013564298935,Voting
12,3,8,0,1,False,False,0.09362379861861403,False,0.0,False,0.05507179958614533,Voting
20,1,1,0,1,False,False,0.10631750790968496,False,0.0,False,0.016991355542231273,Voting
5,7,62,1,0,False,False,0.09012483484180278,False,0.4,False,0.4933606385757702,Voting
19,104,811,1,9,False,True,0.8170206133941371,True,0.8,True,0.5522438310810549,Voting
3,2,16,0,0,False,False,0.07845720842295527,False,0.03333333333333333,False,0.33649483442094225,Voting
9,48,429,5,10,True,True,0.6503439055018256,False,0.4,True,0.6398063657019499,Voting
9,38,278,1,3,False,False,0.14639664284762452,False,0.1,False,0.05631416116095615,Voting
3,32,612,1,14,False,False,0.16160868517960933,False,0.1,False,0.2734163231337151,Voting
2,13,100,0,6,False,False,0.4332968366539269,True,0.7,True,0.6299798250505239,Voting
11,66,640,1,7,False,False,0.21895274622861427,True,0.9,True,0.6164378430327722,Voting
3,8,38,0,2,False,False,0.08845492325562357,False,0.0,False,0.047487684669426204,Voting
3,28,177,0,1,False,False,0.4462482456160196,False,0.3,True,0.8507789545094666,Voting
7,38,316,1,4,False,False,0.14448995866511816,False,0.0,False,0.03862958123067867,Voting
6,33,218,1,1,False,False,0.12933630515442904,False,0.0,False,0.060130058323445264,Voting
0,2,2,0,1,False,False,0.07647240025377569,False,0.0,False,0.07663595688136525,Voting
0,54,141,0,1,False,False,0.15121227895028852,False,0.0,False,0.07142030715146405,Voting
2,13,101,1,2,False,False,0.0966595204434544,False,0.5,False,0.3820450525975739,Voting
9,13,112,0,1,False,False,0.1010614499944343,False,0.1,False,0.09484524666169113,Voting
9,49,365,0,10,False,False,0.1801899949033522,False,0.0,False,0.2681365438162565,Voting
7,22,91,2,1,False,False,0.12061055736314502,False,0.1,False,0.1373467700344928,Voting
3,8,34,0,1,False,False,0.08694427793897187,False,0.0,False,0.0781446534672736,Voting
5,11,82,0,10,False,False,0.1108229852479984,False,0.1,False,0.08481622415330219,Voting
1,7,33,0,1,False,False,0.08320024012724626,False,0.0,False,0.061585373790001875,Voting
0,27,145,2,9,False,False,0.13469426536691612,False,0.1,False,0.10020129081888986,Voting
11,41,376,1,1,True,False,0.15028931675863216,False,0.3,False,0.3389952399406227,Voting
19,54,339,0,1,False,False,0.18927793548481744,False,0.1,False,0.39170130681884135,Voting
1,20,357,1,1,False,False,0.10049971486491514,False,0.0,False,0.07776431691300907,Voting
5,66,607,0,16,False,True,0.5991109321041513,True,0.8,True,0.5729003525476214,Voting
2,2,32,0,0,False,False,0.07709136683946517,False,0.0,False,0.0836865193755906,Voting
8,25,178,0,2,False,False,0.4513366407594352,True,0.8,True,0.5724366246406061,Voting
0,1,1,0,1,False,False,0.0753549226573213,False,0.0,False,0.055124464266267915,Voting
5,69,270,0,5,False,False,0.19585421978753426,False,0.0,False,0.34202050901999165,Voting
3,4,15,1,1,False,False,0.08578256215309392,False,0.0,False,0.11810751262707755,Voting
2,22,108,1,2,False,False,0.1092696951985427,False,0.1,False,0.15397247455668622,Voting
3,13,95,0,1,False,False,0.09267621202451733,False,0.3,False,0.4630079936619247,Voting
10,30,164,0,1,True,False,0.4608506800992884,True,0.6,True,0.5726333494752064,Voting
0,33,264,0,8,False,False,0.12944183293990366,False,0.1,False,0.032143584892308036,Voting
0,32,163,0,3,False,False,0.4517204088389279,False,0.1,False,0.08143164313477293,Voting
11,59,510,0,7,False,False,0.19416135979413252,True,0.7,False,0.4709351146751914,Voting
12,95,719,2,12,True,True,0.7649309270446114,True,0.9,False,0.4598940598244772,Voting
6,20,176,1,6,False,False,0.4528972944398115,False,0.3,False,0.2473447360397305,Voting
0,1,2,0,1,False,False,0.07534419533192263,False,0.0,False,0.055124464266267915,Voting
4,5,39,0,1,False,False,0.08445819328690063,False,0.0,False,0.06485106062626379,Voting
1,2,4,0,0,False,False,0.07622364038220503,False,0.0,False,0.0999340909077651,Voting
1,22,275,0,5,False,False,0.10737185092343933,False,0.0,False,0.06740706902565502,Voting
26,158,1560,5,8,False,True,0.9751566127095344,True,0.6,True,0.5524491229775242,Voting
7,13,63,0,2,False,False,0.42428256204550624,False,0.2,False,0.4431485082107429,Voting
1,3,231,0,0,False,False,0.06532612840390016,False,0.4,False,0.27642274654182314,Voting
15,16,16,0,1,False,False,0.11448470555267687,False,0.0,False,0.013651692859999695,Voting
5,5,24,0,1,False,False,0.07640201499256911,False,0.0,False,0.03488466034116,Voting
2,18,63,1,1,False,False,0.09702433662729988,False,0.0,False,0.029050425950569086,Voting
4,21,218,1,6,False,False,0.10494090549952556,False,0.0,False,0.06354176443897158,Voting
11,58,560,0,5,False,False,0.1827181933258573,False,0.5,False,0.4056486675426619,Voting
5,13,33,0,1,False,False,0.08732954603665094,False,0.1,False,0.09702313047345763,Voting
2,46,218,1,3,False,False,0.14487580566952216,False,0.0,False,0.06367469484696434,Voting
2,2,10,0,0,False,False,0.06778763965172044,False,0.1,False,0.39681940869879984,Voting
0,4,9,0,0,False,False,0.06706860244102797,False,0.3,False,0.4126274474242,Voting
0,67,233,2,2,False,False,0.1967281037638557,False,0.0,False,0.07623544439506351,Voting
0,4,37,0,1,False,False,0.06680589942484415,False,0.0,False,0.05134509540700258,Voting
1,7,23,0,1,False,False,0.0722041227580748,False,0.0,False,0.01335217095943052,Voting
20,72,723,3,4,False,False,0.3863590432748632,False,0.3,True,0.5727342897279273,Voting
0,7,9,0,1,False,False,0.07073901557048871,False,0.0,False,0.08547112883612139,Voting
0,1,1,0,1,False,False,0.06369689117747457,False,0.0,False,0.06587524329782905,Voting
33,113,1038,7,18,True,True,0.9785970654916274,True,0.7,True,0.5664428507015897,Voting
7,24,314,0,4,False,False,0.10562116329367806,False,0.1,False,0.05185778813252395,Voting
8,34,210,2,5,False,False,0.1495791326319991,False,0.1,False,0.031136684072729813,Voting
1,12,14,0,1,False,False,0.07884394980797621,False,0.0,False,0.08200192121660932,Voting
14,38,158,3,1,False,True,0.5262834850986907,False,0.4,False,0.4383864252841497,Voting
3,11,52,1,1,False,False,0.08854725323810765,False,0.0,False,0.01350603369619204,Voting
63,121,122,0,1,False,True,0.9846906456765512,False,0.0,False,0.310444531185255,Voting
9,53,473,1,3,False,False,0.17563830644356984,False,0.3,False,0.23229239715989694,Voting
0,2,2,0,1,False,False,0.06482887380292536,False,0.0,False,0.0747615695906705,Voting
23,76,1025,1,3,True,False,0.4143159667533757,False,0.4,False,0.4302448832678736,Voting
3,23,158,0,1,False,False,0.09700439535968307,False,0.0,False,0.14980353522115944,Voting
5,29,213,0,1,False,False,0.4437231407980495,True,0.7,False,0.4708746866498468,Voting
4,23,1209,0,1,False,False,0.10685296575898384,False,0.1,False,0.27012263051736146,Voting
13,177,1126,7,3,False,True,0.6575167234892286,True,0.8,True,0.5615588427524977,Voting
3,21,242,0,4,False,False,0.09322792190359153,False,0.0,False,0.055075169523586334,Voting
2,21,86,1,3,False,False,0.10166302859207148,False,0.0,False,0.10268805628387637,Voting
7,59,491,4,2,True,False,0.2528160165136799,False,0.5,False,0.2896269393074193,Voting
3,3,8,0,1,False,False,0.07065355467383573,False,0.0,False,0.05539116614692458,Voting
2,8,10,0,1,False,False,0.07529590374369491,False,0.0,False,0.05815983125695862,Voting
13,60,766,0,8,True,True,0.541864952991762,False,0.3,False,0.43095836002961935,Voting
16,222,3912,2,30,True,True,0.9908151314669018,True,1.0,True,0.9093370258829476,Voting
4,14,41,0,1,False,False,0.08677541226514696,False,0.0,False,0.017973010754802985,Voting
4,5,39,0,1,False,False,0.07449917356240557,False,0.0,False,0.052376747221708216,Voting
5,17,280,0,6,False,False,0.09121292837455383,False,0.0,False,0.05456910620254527,Voting
7,162,2279,0,19,False,True,0.6264864161940741,False,0.3,False,0.3785760836266546,Voting
2,6,20,0,1,False,False,0.07261861242752791,False,0.0,False,0.01659534884690716,Voting
2,10,50,0,2,False,False,0.07753530042007863,False,0.0,False,0.055495791294444256,Voting
3,8,35,0,1,False,False,0.07672724163356348,False,0.0,False,0.02551357045724744,Voting
10,48,1267,6,4,False,True,0.5122771303036767,False,0.4,False,0.4087144829197543,Voting
44,124,4367,9,11,False,True,0.6491407822755921,False,0.5,False,0.4799894496001095,Voting
6,1,1,0,1,False,False,0.07328915847531033,False,0.0,False,0.05394361628050407,Voting
21,104,943,5,9,False,True,0.9538601583144192,True,0.9,True,0.7391384357925519,Voting
7,78,737,1,8,True,True,0.5871447829516655,False,0.5,False,0.4393914263756018,Voting
3,14,1791,0,11,False,False,0.3358481633672967,False,0.0,False,0.20199476409066772,Voting
15,6,6,0,1,False,False,0.0985426509145363,False,0.0,False,0.03535718165923732,Voting
3,5,22,2,1,False,False,0.08925214835609234,False,0.0,False,0.009862113672869445,Voting
1,7,26,0,1,False,False,0.07217150060645229,False,0.0,False,0.01235030930162429,Voting
6,20,89,1,1,False,False,0.1083586681246854,False,0.0,False,0.1697393221940572,Voting
4,36,351,0,8,False,False,0.12066904711256853,False,0.0,False,0.034707172826840806,Voting
11,34,387,4,15,True,False,0.2903125100466528,False,0.4,True,0.6092175978080013,AdaBoost
5,1,1,0,1,False,False,0.07158358479769468,False,0.0,False,0.044306690919202515,Voting
0,8,20,0,0,False,False,0.07184645529584402,False,0.0,False,0.05066942931062026,Voting
2,5,15,0,2,False,False,0.0714771557188792,False,0.0,False,0.07029413143647159,Voting
8,29,264,0,1,False,False,0.44990779898478106,False,0.4,False,0.3402525830295112,Voting
11,6,6,0,1,False,False,0.08951790041164161,False,0.0,False,0.05570293464057805,Voting
0,38,120,0,1,False,False,0.11622994899110653,False,0.0,False,0.0736629226910108,Voting
10,42,273,0,1,False,False,0.4790353513553665,False,0.5,True,0.5115611360786935,Voting
0,4,21,0,1,False,False,0.06697006408814778,False,0.0,False,0.08069345697399337,Voting
7,33,382,1,8,False,False,0.1328086364801999,False,0.0,False,0.06439537997105398,Voting
1,14,138,0,13,True,False,0.0853277952232644,False,0.0,False,0.0706254366467724,Voting
5,51,429,2,2,False,False,0.17305328411408666,False,0.0,False,0.2750813848287847,Voting
1,7,17,0,0,False,False,0.07224421894097477,False,0.1,False,0.09491807190500456,Voting
3,6,23,0,3,False,False,0.07441452002749259,False,0.0,False,0.08423779875592463,Voting
5,10,36,0,1,False,False,0.08301940481038875,False,0.0,False,0.04391215608068366,Voting
17,53,624,1,16,True,False,0.2920372449838517,True,0.8,False,0.4860674476913629,RandomForest
5,22,134,1,4,False,False,0.1092851180098402,False,0.2,False,0.10742938673723454,Voting
2,16,90,0,2,True,False,0.08539070169340722,False,0.1,False,0.03249739579596092,Voting
19,14,14,0,1,False,False,0.12236832775146182,False,0.0,False,0.035476763618195004,Voting
64,270,2700,6,8,False,True,0.9996067437426284,True,1.0,True,0.7883954200620152,Voting
9,34,70,0,1,False,False,0.1306233831989407,False,0.0,False,0.21330046709476747,Voting
4,32,265,0,1,False,False,0.11270178309001512,False,0.0,False,0.1788780868137166,Voting
0,31,161,0,1,False,False,0.1037398857611706,False,0.1,False,0.26194267392737464,Voting
3,8,26,0,1,False,False,0.07682924664823054,False,0.0,False,0.025471920350805043,Voting
0,9,47,0,1,False,False,0.07284567901416171,False,0.0,False,0.044577328685134615,Voting
6,41,282,0,1,False,False,0.13347294580840394,False,0.3,False,0.11575908290782175,Voting
6,64,509,1,12,False,False,0.21059395992449,True,0.8,False,0.4412762356290975,Voting
3,20,143,0,3,False,False,0.09268612330701592,False,0.0,False,0.08905786721503557,Voting
2,12,41,0,1,False,False,0.08028776407860347,False,0.0,False,0.013907128801200735,Voting
